,0,1
10002,default,0.02868295334986667
10003,1.0,0.1594575385353014
10004,2.0,0.1059060747007843
10005,3.0,0.1002330305654131
10006,4.0,0.0676687848986681
10007,5.0,0.1509290839219361
10008,6.0,0.1192352331641326
10009,7.0,0.0477815009006131
10010,8.0,0.1170945930884017
10011,9.0,0.0861040919847095
10012,10.0,0.1165105154010515
10013,11.0,0.0364676910795665
10014,12.0,0.1379554981674577
10015,13.0,0.0560976936463382
10016,14.0,0.1365927059534384
10017,15.0,0.1701322253047997
10018,16.0,0.0780209317806306
10019,17.0,0.1558748997683142
10020,18.0,0.1360715345151155
10021,19.0,0.0742235808427137
10022,20.0,0.1222328307348579
10023,21.0,0.1199023229593732
10024,22.0,0.1204507091152783
10025,23.0,0.0944559341418389
10026,24.0,0.1251599195948782
10027,25.0,0.1119155819531487
10028,26.0,0.0860286788069234
10029,27.0,0.1749110898012134
10030,28.0,0.1577923650589211
10031,29.0,0.1124742114942095
10032,30.0,0.0740977039477435
10033,31.0,0.1317574236278623
10034,32.0,0.0461873903686224
10035,33.0,0.1156317739750651
10036,34.0,0.1583740587521341
10037,35.0,0.0715975831122545
10038,36.0,0.070790707273614
10039,37.0,0.1247407516810081
10040,38.0,0.0626662490863766
10041,39.0,0.1688421605691288
10042,40.0,0.1351540333785724
10043,41.0,0.1390776712915344
10044,42.0,0.0621384144116153
10045,43.0,0.1148902026620991
10046,44.0,0.133185846469859
10047,45.0,0.1428769081894548
10048,46.0,0.1346257149482338
10049,47.0,0.125954849869614
10050,48.0,0.0762208641097032
10051,49.0,0.041019144935749
10052,50.0,0.1360515588681153
10053,51.0,0.0902938024782831
10054,52.0,0.0994407802269494
10055,53.0,0.0885712811701967
10056,54.0,0.0459413355791565
10057,55.0,0.1097237064726913
10058,56.0,0.1051947114475797
10059,57.0,0.1429933455157399
10060,58.0,0.069624091862212
10061,59.0,0.1109354525365223
10062,60.0,0.1132940284446476
10063,61.0,0.1426659116315478
10064,62.0,0.1489457100749837
10065,63.0,0.0626005994728926
10066,64.0,0.1731184348451085
10067,65.0,0.155768963680225
10068,66.0,0.0890277382283314
10069,67.0,0.1888536737270328
10070,68.0,0.1701487353154133
10071,69.0,0.1041228783707349
10072,70.0,0.0949857950549711
10073,71.0,0.113649094033561
10074,72.0,0.0842506195245356
10075,73.0,0.1323257715629744
10076,74.0,0.0845577660356088
10077,75.0,0.1001609683883472
10078,76.0,0.1033273099970532
10079,77.0,0.0990600982012642
10080,78.0,0.1356932171971913
10081,79.0,0.0814727257552956
10082,80.0,0.1105360398485143
10083,81.0,0.0527144107667491
10084,82.0,0.0998748251829503
10085,83.0,0.0877954801417298
10086,84.0,0.0861411845888518
10087,85.0,0.094936280162249
10088,86.0,0.1349008536348543
10089,87.0,0.1149241260578861
10090,88.0,0.1320943175456755
10091,89.0,0.1253231190931462
10092,90.0,0.0776758584334021
10093,91.0,0.1582896647854489
10094,92.0,0.0660072250910914
10095,93.0,0.1700113977018563
10096,94.0,0.127547279312892
10097,95.0,0.2142340216561271
10098,96.0,0.1074294149864832
10099,97.0,0.1094428978428784
10100,98.0,0.0624311991109105
10101,99.0,0.1520424247704428
10102,100.0,0.0843790710657926
10103,101.0,0.049783531411303
10104,102.0,0.0808204540828506
10105,103.0,0.1777175117103927
10106,104.0,0.1674329585775786
10107,105.0,0.0899291951055828
10108,106.0,0.0326312827267309
10109,107.0,0.118019878107095
10110,108.0,0.1052688619311249
10111,109.0,0.1389485750840155
10112,110.0,0.0619944185545095
10113,111.0,0.0820257413282663
10114,112.0,0.1315297355126111
10115,113.0,0.1691927098281418
10116,114.0,0.1977081267113355
10117,115.0,0.165197330979736
10118,116.0,0.1155352730979628
10119,117.0,0.1456878689222745
10120,118.0,0.0499959066975433
10121,119.0,0.0831050232798162
10122,120.0,0.1633109731963481
10123,121.0,0.1199906837906776
10124,122.0,0.1334627534118427
10125,123.0,0.1055413946423049
10126,124.0,0.1421918167006593
10127,125.0,0.0970670284966696
10128,126.0,0.1364755011095355
10129,127.0,0.092154654297694
10130,128.0,0.0444884940968671
10131,129.0,0.0835053622100945
10132,130.0,0.0688180989649761
10133,131.0,0.255860734098006
10134,132.0,0.2468867527228498
10135,133.0,0.1184114350989389
10136,134.0,0.0328869224684451
10137,135.0,0.1055189356645084
10138,136.0,0.1296769324163766
10139,137.0,0.125047945939905
10140,138.0,0.0787620920357
10141,139.0,0.0836582322283561
10142,140.0,0.0779184657859511
10143,141.0,0.1087980333564883
10144,142.0,0.1286311984126492
10145,143.0,0.1143701449217712
10146,144.0,0.2902338026225002
10147,145.0,0.0838614564993171
10148,146.0,0.1455580724832081
10149,147.0,0.1384530973847219
10150,148.0,0.05723149989672
10151,149.0,0.0753347189574439
10152,150.0,0.1049505836316258
10153,151.0,0.0861401232761635
10154,152.0,0.2139736230764511
10155,153.0,0.1255841885844846
10156,154.0,0.0801612636839887
10157,155.0,0.1146936480923764
10158,156.0,0.1010464293628911
10159,157.0,0.102540879644146
10160,158.0,0.1988966876786245
10161,159.0,0.1113668603220354
10162,160.0,0.0549148560733884
10163,161.0,0.137499379707792
10164,162.0,0.1225290443166393
10165,163.0,0.1038798411421637
10166,164.0,0.0248780624779473
10167,165.0,0.1104872900536145
10168,166.0,0.0896794653443284
10169,167.0,0.1011435318647661
10170,168.0,0.0783425245532581
10171,169.0,0.1851126788029297
10172,170.0,0.1286864058553087
10173,171.0,0.049045296981897
10174,172.0,0.0966230269772345
10175,173.0,0.16977905333314
10176,174.0,0.0871709392650837
10177,175.0,0.1220271497965778
10178,176.0,0.0731827535456804
10179,177.0,0.072776038323065
10180,178.0,0.0791877184678566
10181,179.0,0.118274297788041
10182,180.0,0.1229540874604165
10183,181.0,0.0658459989812621
10184,182.0,0.1168932708210942
10185,183.0,0.1076986032158591
10186,184.0,0.0823219530981536
10187,185.0,0.0850535081348747
10188,186.0,0.1771126598032029
10189,187.0,0.0426408195852505
10190,188.0,0.1296640968933488
10191,189.0,0.1092031650882794
10192,190.0,0.107096795865141
10193,191.0,0.2218640171826147
10194,192.0,0.0624232432957524
10195,193.0,0.0799804354721964
10196,194.0,0.1452888364705398
10197,195.0,0.0556254428641644
10198,196.0,0.0437575696018339
10199,197.0,0.1207116130683306
10200,198.0,0.1210724866607258
10201,199.0,0.0884273316430868
10202,200.0,0.087043308459888
10203,201.0,0.0898039765138506
10204,202.0,0.1325854014864601
10205,203.0,0.0653444748748556
10206,204.0,0.0778202372234255
10207,205.0,0.104546086442204
10208,206.0,0.0906201669872647
10209,207.0,0.0840731538929134
10210,208.0,0.06551138938139
10211,209.0,0.2229370125990738
10212,210.0,0.109379117390994
10213,211.0,0.0685767802604791
10214,212.0,0.1011198523649595
10215,213.0,0.1451884036533143
10216,214.0,0.1184106814313959
10217,215.0,0.1414601934464919
10218,216.0,0.0758204665607014
10219,217.0,0.0680255916437774
10220,218.0,0.1007525057681248
10221,219.0,0.0920595746732322
10222,220.0,0.1828821656231325
10223,221.0,0.1249327151436823
10224,222.0,0.1032583706600283
10225,223.0,0.0925164738182445
10226,224.0,0.1051083809239946
10227,225.0,0.1277738518250468
10228,226.0,0.1420548727312416
10229,227.0,0.1208616388286958
10230,228.0,0.1138143345360804
10231,229.0,0.1130830446049108
10232,230.0,0.1499041371907404
10233,231.0,0.096791122071836
10234,232.0,0.1013227451129017
10235,233.0,0.1262305501304109
10236,234.0,0.1527750131666896
10237,235.0,0.0423804892556744
10238,236.0,0.0913563703006202
10239,237.0,0.0561337619906058
10240,238.0,0.193109480213115
10241,239.0,0.0941775590509282
10242,240.0,0.1107814707860448
10243,241.0,0.1275278940476222
10244,242.0,0.1065729644437617
10245,243.0,0.1709432385334877
10246,244.0,0.0785970214520331
10247,245.0,0.1232287540167617
10248,246.0,0.1159143052353691
10249,247.0,0.1793757348514537
10250,248.0,0.1798378768786276
10251,249.0,0.0638036105613746
10252,250.0,0.1249055281219895
10253,251.0,0.1403859541578502
10254,252.0,0.1999729830488684
10255,253.0,0.0972232483779344
10256,254.0,0.159086500073199
10257,255.0,0.0803698123700192
10258,256.0,0.0708175895363562
10259,257.0,0.0957991541842862
10260,258.0,0.1242650685037629
10261,259.0,0.0810084331023222
10262,260.0,0.1563098736128755
10263,261.0,0.0899902257708368
10264,262.0,0.1470221180500718
10265,263.0,0.1815639676340611
10266,264.0,0.0650843763732467
10267,265.0,0.1410716628648385
10268,266.0,0.0866474262098228
10269,267.0,0.060519611994001
10270,268.0,0.0397113119296817
10271,269.0,0.1294093416975741
10272,270.0,0.0908544400549515
10273,271.0,0.1116337919573281
10274,272.0,0.083545263644774
10275,273.0,0.0774145807103901
10276,274.0,0.0550401036938232
10277,275.0,0.0840337757224055
10278,276.0,0.199247536700279
10279,277.0,0.1759425030926332
10280,278.0,0.1027396048650152
10281,279.0,0.1087450628839427
10282,280.0,0.1874048857089257
10283,281.0,0.105900536174879
10284,282.0,0.0786170397641633
10285,283.0,0.0790654782041061
10286,284.0,0.0403583736900252
10287,285.0,0.0629841452936582
10288,286.0,0.1598190607085956
10289,287.0,0.120623233055388
10290,288.0,0.1632211303393436
10291,289.0,0.1406472366711881
10292,290.0,0.1031429179620959
10293,291.0,0.092162832074524
10294,292.0,0.1368191748997285
10295,293.0,0.1077675620938798
10296,294.0,0.0873576681484167
10297,295.0,0.0830959280369147
10298,296.0,0.1313671181742424
10299,297.0,0.112893672536852
10300,298.0,0.0619427467787101
10301,299.0,0.1238038544310991
10302,300.0,0.1095685462710385
10303,301.0,0.1151690547971894
10304,302.0,0.0760009560397712
10305,303.0,0.0834382991509601
10306,304.0,0.1244547931688299
10307,305.0,0.1615712798423766
10308,306.0,0.1574933703023151
10309,307.0,0.0390935674132813
10310,308.0,0.126640908868188
10311,309.0,0.1757579393684531
10312,310.0,0.1151443265521057
10313,311.0,0.1157916281941366
10314,312.0,0.101777192832853
10315,313.0,0.0563884871045619
10316,314.0,0.2019890382791706
10317,315.0,0.1195326179530576
10318,316.0,0.0892689902653598
10319,317.0,0.1312594216889377
10320,318.0,0.0664006916077935
10321,319.0,0.1147535267524617
10322,320.0,0.1166417592049306
10323,321.0,0.0294445466077263
10324,322.0,0.1094419065950219
10325,323.0,0.120441251654723
10326,324.0,0.1245820523897267
10327,325.0,0.139458471333679
10328,326.0,0.0652854494093003
10329,327.0,0.0834702515338885
10330,328.0,0.1380140586531865
10331,329.0,0.1723144286962484
10332,330.0,0.1663827878174064
10333,331.0,0.1295480529533564
10334,332.0,0.1174536435628294
10335,333.0,0.0429250225462003
10336,334.0,0.1624584085539439
10337,335.0,0.1184613545350336
10338,336.0,0.1757534319810101
10339,337.0,0.174113611966925
10340,338.0,0.0769820999859729
10341,339.0,0.1254258915377216
10342,340.0,0.0750826542583734
10343,341.0,0.0864192380759027
10344,342.0,0.0859506097204921
10345,343.0,0.1507019288001113
10346,344.0,0.0904308378043113
10347,345.0,0.0742721053169375
10348,346.0,0.1045602025601642
10349,347.0,0.0481580061522617
10350,348.0,0.0298370697062234
10351,349.0,0.0989612524243341
10352,350.0,0.0814951870520058
10353,351.0,0.0515909775928266
10354,352.0,0.0874991291065903
10355,353.0,0.1026461712546672
10356,354.0,0.0763010392036039
10357,355.0,0.1010333903087907
10358,356.0,0.1301847681013953
10359,357.0,0.0872098044119119
10360,358.0,0.1838775144591336
10361,359.0,0.1126973940732703
10362,360.0,0.0674364121356289
10363,361.0,0.1076251812950803
10364,362.0,0.1450398718235068
10365,363.0,0.0663434682268011
10366,364.0,0.0837666360486794
10367,365.0,0.1008398416187359
10368,366.0,0.1502503484737678
10369,367.0,0.0444973561300045
10370,368.0,0.0638129577113345
10371,369.0,0.0322187930778044
10372,370.0,0.112096611478702
10373,371.0,0.1269527481369936
10374,372.0,0.1526774138987827
10375,373.0,0.0918908885392086
10376,374.0,0.0791650888115346
10377,375.0,0.1281013470013023
10378,376.0,0.1417051669618237
10379,377.0,0.1205425508527059
10380,378.0,0.0739067228448986
10381,379.0,0.0747657245924258
10382,380.0,0.06268062726505
10383,381.0,0.0459396792494695
10384,382.0,0.1519825092699662
10385,383.0,0.0910758837104887
10386,384.0,0.1137800577031805
10387,385.0,0.0538910326458362
10388,386.0,0.0855385419347322
10389,387.0,0.092618349183972
10390,388.0,0.0582321300677732
10391,389.0,0.1108350985895765
10392,390.0,0.1514474489237565
10393,391.0,0.1076247361374329
10394,392.0,0.1252933568668102
10395,393.0,0.1216794183201925
10396,394.0,0.0815973002982408
10397,395.0,0.1716783495442658
10398,396.0,0.0824659069474192
10399,397.0,0.0923309166397366
10400,398.0,0.1326977483727088
10401,399.0,0.1075515818956398
10402,400.0,0.1116854576836587
10403,401.0,0.0675029748650014
10404,402.0,0.0978246284004705
10405,403.0,0.0842357214065339
10406,404.0,0.1296786664432437
10407,405.0,0.2099987406101349
10408,406.0,0.0779593290010292
10409,407.0,0.1162592403747246
10410,408.0,0.059121853455591
10411,409.0,0.14597515343485
10412,410.0,0.127965469794144
10413,411.0,0.0571560088165308
10414,412.0,0.0801806499000739
10415,413.0,0.1533453858245341
10416,414.0,0.0669882953911374
10417,415.0,0.07638103327695
10418,416.0,0.0955852350042881
10419,417.0,0.0729402514480061
10420,418.0,0.0820634347634924
10421,419.0,0.0790763975767051
10422,420.0,0.0937534588268739
10423,421.0,0.1319262715038143
10424,422.0,0.1557778505773627
